Cor Coluna 6;Cor Coluna 6 anterior anterior;Cor Coluna 6 Anterior;Valor Primeira Linha;Analise Grafica;%Tome;%tomeAnterior;% Pague;Coluna 6;Data;Hora;SaldoConta;ValorPColuna6;ValorPLinha;p%_menores_1p99x;p%_menores_1p99x_anterior;MultiplicadoPlinhaAnt;p%_menores_3p00x;p%_menores_3p00x_anterior;p%_menores_1p42x;p%_menores_1p42x_anterior;p%_menores_1p20x_anterior;p%_menores_1p20x;Jogadas_anterior;Jogou;1x12PrimeSemprimeV;joogou_ante;sexto_valor_primeira_linha;sexto_valor_segunda_linha;sexto_valor_terceira_linha;sexto_valor_quarta_linha
Azul;Azul;None;1.21;Esta no Pague!;25.757575757575758;24.242424242424242;27.27272727272727;Coluna 6 Anterior não pagadora;19/03/2025;01:58:54;53.04;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;50.0;75.0;16.666666666666664;0.0;0.0;0.0;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[3.49];[1.79];[1.57];[1.83]
Roxo;Azul;None;3.63;Esta no Pague!;25.757575757575758;25.757575757575758;28.78787878787879;Coluna 6 Anterior não pagadora;19/03/2025;01:59:09;53.04;Sovalor;SoValor;33.33333333333333;41.66666666666667;None;50.0;50.0;16.666666666666664;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[4.45];[3.79];[2.5];[16.02]
Azul;Roxo;None;1.44;Esta no Pague!;27.27272727272727;25.757575757575758;28.78787878787879;Coluna 6 Anterior não pagadora;19/03/2025;01:59:28;53.04;Sovalor;SoValor;41.66666666666667;33.33333333333333;2.6956379999999998;25.0;50.0;16.666666666666664;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[3.75];[1.1];[1.14];[1.67]
Rosa;Azul;None;1.85;Esta no Tome!!;28.78787878787879;27.27272727272727;28.78787878787879;Coluna 6 Anterior não pagadora;19/03/2025;01:59:47;53.04;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;25.0;25.0;16.666666666666664;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[3.81];[168.47];[3.3];[6.76]
Rosa;Rosa;None;2.16;Esta no Pague!;28.78787878787879;28.78787878787879;30.303030303030305;Coluna 6 Anterior não pagadora;19/03/2025;01:59:59;53.04;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;25.0;25.0;16.666666666666664;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.53];[42.42];[8.55];[11.86]
Azul;Rosa;None;1.23;Esta no Tome!!;30.303030303030305;28.78787878787879;30.303030303030305;Coluna 6 Anterior não pagadora;19/03/2025;02:00:35;53.04;Sovalor;SoValor;50.0;41.66666666666667;None;0.0;25.0;33.33333333333333;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.21];[1.77];[1.32];[1.74]
Azul;Azul;None;7.16;Esta no Pague!;30.303030303030305;30.303030303030305;31.818181818181817;Coluna 6 Anterior não pagadora;19/03/2025;02:00:54;53.04;Sovalor;SoValor;41.66666666666667;50.0;None;25.0;0.0;16.666666666666664;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[3.63];[3.49];[1.79];[1.57]
Roxo;Azul;None;2.02;Esta no Pague!;30.303030303030305;30.303030303030305;33.33333333333333;Coluna 6 Anterior não pagadora;19/03/2025;02:01:06;53.04;Sovalor;SoValor;41.66666666666667;41.66666666666667;5.317016;25.0;25.0;16.666666666666664;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.44];[4.45];[3.79];[2.5]
Azul;Roxo;None;1.13;Esta no Pague!;31.818181818181817;30.303030303030305;33.33333333333333;Coluna 6 Anterior não pagadora;19/03/2025;02:01:18;53.04;Sovalor;SoValor;50.0;41.66666666666667;None;25.0;25.0;33.33333333333333;16.666666666666664;0.0;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.85];[3.75];[1.1];[1.14]
Roxo;Azul;None;1.27;Esta no Tome!!;33.33333333333333;31.818181818181817;33.33333333333333;Coluna 6 Anterior não pagadora;19/03/2025;02:01:38;53.04;Sovalor;SoValor;58.333333333333336;50.0;None;25.0;25.0;50.0;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[2.16];[3.81];[168.47];[3.3]
Azul;Roxo;None;2.05;Esta no Pague!;33.33333333333333;33.33333333333333;34.84848484848485;Coluna 6 Anterior não pagadora;19/03/2025;02:01:53;53.04;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;0.0;25.0;50.0;50.0;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.23];[1.53];[42.42];[8.55]
Azul;Azul;None;1.57;Esta no Tome!!;34.84848484848485;33.33333333333333;34.84848484848485;Coluna 6 Anterior não pagadora;19/03/2025;02:02:18;53.04;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;0.0;0.0;33.33333333333333;50.0;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[7.16];[1.21];[1.77];[1.32]
Roxo;Azul;None;3.6;Esta no Pague!;34.84848484848485;34.84848484848485;36.36363636363637;Coluna 6 Anterior não pagadora;19/03/2025;02:02:32;53.04;Sovalor;SoValor;50.0;58.333333333333336;None;25.0;0.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[2.02];[3.63];[3.49];[1.79]
Roxo;Roxo;None;1.37;Esta no Tome!!;36.36363636363637;34.84848484848485;36.36363636363637;Coluna 6 Anterior não pagadora;19/03/2025;02:03:10;53.04;Sovalor;SoValor;58.333333333333336;50.0;2.67336;25.0;25.0;50.0;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.13];[1.44];[4.45];[3.79]
Azul;Roxo;None;9.91;Esta no Pague!;36.36363636363637;36.36363636363637;37.878787878787875;Coluna 6 Anterior não pagadora;19/03/2025;02:03:21;53.04;Sovalor;SoValor;50.0;58.333333333333336;None;50.0;25.0;33.33333333333333;50.0;16.666666666666664;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.27];[1.85];[3.75];[1.1]
Roxo;Azul;None;1.06;Esta no Tome!!;37.878787878787875;36.36363636363637;37.878787878787875;Coluna 6 Anterior não pagadora;19/03/2025;02:04:03;53.04;Sovalor;SoValor;50.0;50.0;7.359166;50.0;50.0;33.33333333333333;33.33333333333333;0.0;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[2.05];[2.16];[3.81];[168.47]
Azul;Roxo;None;14.35;Esta no Pague!;37.878787878787875;37.878787878787875;39.39393939393939;Coluna 6 Anterior não pagadora;19/03/2025;02:04:14;53.04;Sovalor;SoValor;50.0;50.0;None;50.0;50.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.57];[1.23];[1.53];[42.42]
Azul;Azul;None;1.01;Esta no Tome!!;39.39393939393939;37.878787878787875;39.39393939393939;Coluna 6 Anterior não pagadora;19/03/2025;02:04:44;53.04;Sovalor;SoValor;50.0;50.0;None;50.0;50.0;50.0;33.33333333333333;16.666666666666664;33.33333333333333;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[3.6];[7.16];[1.21];[1.77]
Roxo;Azul;None;4.1;Esta no Pague!;39.39393939393939;39.39393939393939;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;02:05:03;53.04;Sovalor;SoValor;50.0;50.0;None;50.0;50.0;50.0;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.37];[2.02];[3.63];[3.49]
Roxo;Roxo;None;2.92;Esta no Pague!;39.39393939393939;39.39393939393939;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;02:05:36;53.04;Sovalor;SoValor;50.0;50.0;3.0446599999999995;50.0;50.0;33.33333333333333;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[9.91];[1.13];[1.44];[4.45]
Azul;Roxo;None;4.91;Esta no Pague!;39.39393939393939;39.39393939393939;43.93939393939394;Coluna 6 Anterior não pagadora;19/03/2025;02:05:50;53.04;Sovalor;SoValor;41.66666666666667;50.0;2.168392;50.0;50.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.06];[1.27];[1.85];[3.75]
Roxo;Azul;None;1.28;Esta no Pague!;40.909090909090914;39.39393939393939;43.93939393939394;Coluna 6 Anterior não pagadora;19/03/2025;02:06:04;53.04;Sovalor;SoValor;41.66666666666667;41.66666666666667;3.646166;50.0;50.0;33.33333333333333;33.33333333333333;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[14.35];[2.05];[2.16];[3.81]
Azul;Roxo;None;1.25;Esta no Pague!;42.42424242424242;40.909090909090914;43.93939393939394;Coluna 6 Anterior não pagadora;19/03/2025;02:06:19;53.04;Sovalor;SoValor;50.0;41.66666666666667;None;25.0;50.0;50.0;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.01];[1.57];[1.23];[1.53]
Roxo;Azul;None;1.29;Esta no Tome!!;43.93939393939394;42.42424242424242;43.93939393939394;Coluna 6 Anterior não pagadora;19/03/2025;02:06:32;53.04;Sovalor;SoValor;50.0;50.0;None;25.0;25.0;50.0;50.0;16.666666666666664;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[4.1];[3.6];[7.16];[1.21]
Roxo;Roxo;None;1.36;Esta no Tome!!;45.45454545454545;43.93939393939394;43.93939393939394;Coluna 6 Anterior não pagadora;19/03/2025;02:07:27;53.04;Sovalor;SoValor;58.333333333333336;50.0;None;0.0;25.0;66.66666666666666;50.0;0.0;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[2.92];[1.37];[2.02];[3.63]
Roxo;Roxo;None;41.99;Esta no Tome!!;45.45454545454545;45.45454545454545;45.45454545454545;Coluna 6 Anterior não pagadora;19/03/2025;02:07:44;53.04;Sovalor;SoValor;50.0;58.333333333333336;None;25.0;0.0;66.66666666666666;66.66666666666666;0.0;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[4.91];[9.91];[1.13];[1.44]
Azul;Roxo;None;1.39;Esta no Tome!!;45.45454545454545;45.45454545454545;45.45454545454545;Coluna 6 Anterior não pagadora;19/03/2025;02:08:01;53.04;Sovalor;SoValor;58.333333333333336;50.0;None;25.0;25.0;83.33333333333334;66.66666666666666;0.0;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.28];[1.06];[1.27];[1.85]
Roxo;Azul;None;1.46;Esta no Tome!!;46.96969696969697;45.45454545454545;43.93939393939394;Coluna 6 Anterior não pagadora;19/03/2025;02:08:21;53.04;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;25.0;25.0;66.66666666666666;83.33333333333334;0.0;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.25];[14.35];[2.05];[2.16]
Azul;Roxo;None;1.88;Esta no Tome!!;48.484848484848484;46.96969696969697;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;02:09:19;53.04;Sovalor;SoValor;66.66666666666666;58.333333333333336;None;25.0;25.0;50.0;66.66666666666666;0.0;0.0;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.29];[1.01];[1.57];[1.23]
Roxo;Azul;None;55.21;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;02:09:36;53.04;Sovalor;SoValor;58.333333333333336;66.66666666666666;None;25.0;25.0;33.33333333333333;50.0;0.0;0.0;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.36];[4.1];[3.6];[7.16]
Roxo;Roxo;None;1.79;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;02:09:46;53.04;Sovalor;SoValor;66.66666666666666;58.333333333333336;None;25.0;25.0;16.666666666666664;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[41.99];[2.92];[1.37];[2.02]
Azul;Roxo;None;1.0;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;02:10:20;53.04;Sovalor;SoValor;75.0;66.66666666666666;None;25.0;25.0;33.33333333333333;16.666666666666664;0.0;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.39];[4.91];[9.91];[1.13]
Azul;Azul;None;7.26;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;02:10:34;53.04;Sovalor;SoValor;75.0;75.0;None;50.0;25.0;16.666666666666664;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[1.46];[1.28];[1.06];[1.27]
Azul;Azul;None;1.25;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;02:10:49;53.04;Sovalor;SoValor;75.0;75.0;5.3912759999999995;25.0;50.0;33.33333333333333;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.88];[1.25];[14.35];[2.05]
Azul;Azul;None;1.42;Esta no Tome!!;50.0;48.484848484848484;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;02:11:00;53.04;Sovalor;SoValor;75.0;75.0;None;25.0;25.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[55.21];[1.29];[1.01];[1.57]
Roxo;Azul;None;1.04;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;02:11:14;53.04;Sovalor;SoValor;75.0;75.0;None;25.0;25.0;50.0;33.33333333333333;16.666666666666664;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.79];[1.36];[4.1];[3.6]
Azul;Roxo;None;1.05;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;02:11:27;53.04;Sovalor;SoValor;75.0;75.0;None;0.0;25.0;66.66666666666666;50.0;33.33333333333333;50.0;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.0];[41.99];[2.92];[1.37]
Roxo;Azul;None;1.42;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;02:11:59;53.04;Sovalor;SoValor;83.33333333333334;75.0;None;0.0;0.0;50.0;66.66666666666666;50.0;33.33333333333333;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[7.26];[1.39];[4.91];[9.91]
Azul;Roxo;None;4.81;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;02:12:20;53.04;Sovalor;SoValor;75.0;83.33333333333334;None;25.0;0.0;50.0;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[1.25];[1.46];[1.28];[1.06]
Azul;Azul;None;2.53;Esta no Tome!!;48.484848484848484;50.0;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;02:12:32;53.04;Sovalor;SoValor;66.66666666666666;75.0;3.571906;25.0;25.0;33.33333333333333;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.42];[1.88];[1.25];[14.35]
Azul;Azul;None;1.28;Esta no Tome!!;50.0;48.484848484848484;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;02:12:42;53.04;Sovalor;SoValor;66.66666666666666;66.66666666666666;1.8787779999999996;25.0;25.0;50.0;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.04];[55.21];[1.29];[1.01]
Azul;Azul;None;1.03;Esta no Tome!!;51.515151515151516;50.0;39.39393939393939;Coluna 6 Anterior não pagadora;19/03/2025;02:12:55;53.04;Sovalor;SoValor;75.0;66.66666666666666;None;25.0;25.0;50.0;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.05];[1.79];[1.36];[4.1]
Azul;Azul;None;1.25;Esta no Tome!!;51.515151515151516;51.515151515151516;39.39393939393939;Coluna 6 Anterior não pagadora;19/03/2025;02:13:08;53.04;Sovalor;SoValor;75.0;75.0;None;0.0;25.0;50.0;50.0;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.42];[1.0];[41.99];[2.92]
Roxo;Azul;None;1.0;Esta no Tome!!;51.515151515151516;51.515151515151516;39.39393939393939;Coluna 6 Anterior não pagadora;19/03/2025;02:13:21;53.04;Sovalor;SoValor;75.0;75.0;None;0.0;0.0;66.66666666666666;50.0;16.666666666666664;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[4.81];[7.26];[1.39];[4.91]
Azul;Roxo;None;1.13;Esta no Tome!!;53.03030303030303;51.515151515151516;37.878787878787875;Coluna 6 Anterior não pagadora;19/03/2025;02:13:34;53.04;Sovalor;SoValor;83.33333333333334;75.0;None;0.0;0.0;83.33333333333334;66.66666666666666;33.33333333333333;50.0;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[2.53];[1.25];[1.46];[1.28]
Azul;Azul;None;1.25;Esta no Tome!!;53.03030303030303;53.03030303030303;37.878787878787875;Coluna 6 Anterior não pagadora;19/03/2025;02:13:46;53.04;Sovalor;SoValor;83.33333333333334;83.33333333333334;None;0.0;0.0;100.0;83.33333333333334;50.0;50.0;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[1.28];[1.42];[1.88];[1.25]
Azul;Azul;None;1.24;Esta no Tome!!;54.54545454545454;53.03030303030303;36.36363636363637;Coluna 6 Anterior não pagadora;19/03/2025;02:14:10;53.04;Sovalor;SoValor;83.33333333333334;83.33333333333334;None;0.0;0.0;100.0;100.0;50.0;50.0;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[1.03];[1.04];[55.21];[1.29]
Azul;Azul;None;3.05;Esta no Tome!!;54.54545454545454;54.54545454545454;36.36363636363637;Coluna 6 Anterior não pagadora;19/03/2025;02:14:22;53.04;Sovalor;SoValor;75.0;83.33333333333334;None;25.0;0.0;83.33333333333334;100.0;50.0;33.33333333333333;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[1.25];[1.05];[1.79];[1.36]
Azul;Azul;None;1.0;Esta no Tome!!;54.54545454545454;54.54545454545454;36.36363636363637;Coluna 6 Anterior não pagadora;19/03/2025;02:14:43;53.04;Sovalor;SoValor;75.0;75.0;2.26493;25.0;25.0;83.33333333333334;83.33333333333334;33.33333333333333;50.0;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.0];[1.42];[1.0];[41.99]
Roxo;Azul;None;2.51;Esta no Tome!!;53.03030303030303;54.54545454545454;37.878787878787875;Coluna 6 Anterior não pagadora;19/03/2025;02:14:58;53.04;Sovalor;SoValor;66.66666666666666;75.0;None;25.0;25.0;66.66666666666666;83.33333333333334;50.0;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.13];[4.81];[7.26];[1.39]
Azul;Roxo;None;1.81;Esta no Tome!!;54.54545454545454;53.03030303030303;36.36363636363637;Coluna 6 Anterior não pagadora;19/03/2025;02:15:14;53.04;Sovalor;SoValor;75.0;66.66666666666666;1.863926;25.0;25.0;50.0;66.66666666666666;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.25];[2.53];[1.25];[1.46]
Azul;Azul;None;1.56;Esta no Tome!!;54.54545454545454;54.54545454545454;36.36363636363637;Coluna 6 Anterior não pagadora;19/03/2025;02:15:32;53.04;Sovalor;SoValor;83.33333333333334;75.0;None;0.0;25.0;33.33333333333333;50.0;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[1.24];[1.28];[1.42];[1.88]
Azul;Azul;None;1.95;Esta no Tome!!;56.060606060606055;54.54545454545454;34.84848484848485;Coluna 6 Anterior não pagadora;19/03/2025;02:15:48;53.04;Sovalor;SoValor;83.33333333333334;83.33333333333334;None;0.0;0.0;16.666666666666664;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[3.05];[1.03];[1.04];[55.21]
Azul;Azul;None;1.66;Esta no Tome!!;57.57575757575758;56.060606060606055;33.33333333333333;Coluna 6 Anterior não pagadora;19/03/2025;02:15:59;53.04;Sovalor;SoValor;83.33333333333334;83.33333333333334;None;0.0;0.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[1.0];[1.25];[1.05];[1.79]
Azul;Azul;None;1.18;Esta no Tome!!;57.57575757575758;57.57575757575758;33.33333333333333;Coluna 6 Anterior não pagadora;19/03/2025;02:16:14;53.04;Sovalor;SoValor;83.33333333333334;83.33333333333334;None;0.0;0.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[2.51];[1.0];[1.42];[1.0]
Azul;Azul;None;1.46;Esta no Tome!!;59.09090909090909;57.57575757575758;31.818181818181817;Coluna 6 Anterior não pagadora;19/03/2025;02:16:32;53.04;Sovalor;SoValor;83.33333333333334;83.33333333333334;None;0.0;0.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[1.81];[1.13];[4.81];[7.26]
Azul;Azul;None;1.89;Esta no Tome!!;60.60606060606061;59.09090909090909;30.303030303030305;Coluna 6 Anterior não pagadora;19/03/2025;02:16:57;53.04;Sovalor;SoValor;83.33333333333334;83.33333333333334;None;0.0;0.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[1.56];[1.25];[2.53];[1.25]
Azul;Azul;None;3.16;Esta no Tome!!;60.60606060606061;60.60606060606061;30.303030303030305;Coluna 6 Anterior não pagadora;19/03/2025;02:17:48;53.04;Sovalor;SoValor;75.0;83.33333333333334;None;25.0;0.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[1.95];[1.24];[1.28];[1.42]
Azul;Azul;None;25.45;Esta no Tome!!;60.60606060606061;60.60606060606061;30.303030303030305;Coluna 6 Anterior não pagadora;19/03/2025;02:18:05;53.04;Sovalor;SoValor;66.66666666666666;75.0;2.346616;50.0;25.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.66];[3.05];[1.03];[1.04]
Azul;Azul;None;1.85;Esta no Tome!!;60.60606060606061;60.60606060606061;30.303030303030305;Coluna 6 Anterior não pagadora;19/03/2025;02:18:23;53.04;Sovalor;SoValor;75.0;66.66666666666666;2.346616;50.0;50.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.18];[1.0];[1.25];[1.05]
Azul;Azul;None;1.84;Esta no Tome!!;60.60606060606061;60.60606060606061;30.303030303030305;Coluna 6 Anterior não pagadora;19/03/2025;02:18:37;53.04;Sovalor;SoValor;75.0;75.0;None;50.0;50.0;0.0;16.666666666666664;16.666666666666664;0.0;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.46];[2.51];[1.0];[1.42]
Azul;Azul;None;1.06;Esta no Tome!!;62.121212121212125;60.60606060606061;28.78787878787879;Coluna 6 Anterior não pagadora;19/03/2025;02:18:51;53.04;Sovalor;SoValor;83.33333333333334;75.0;None;25.0;50.0;16.666666666666664;0.0;0.0;16.666666666666664;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[1.89];[1.81];[1.13];[4.81]
Azul;Azul;None;1.61;Esta no Tome!!;62.121212121212125;62.121212121212125;28.78787878787879;Coluna 6 Anterior não pagadora;19/03/2025;02:19:05;53.04;Sovalor;SoValor;83.33333333333334;83.33333333333334;None;0.0;25.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[3.16];[1.56];[1.25];[2.53]
Azul;Azul;None;1.44;Esta no Tome!!;62.121212121212125;62.121212121212125;28.78787878787879;Coluna 6 Anterior não pagadora;19/03/2025;02:19:24;53.04;Sovalor;SoValor;83.33333333333334;83.33333333333334;None;0.0;0.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[25.45];[1.95];[1.24];[1.28]
